id,answer_text
56bfab98a10cfb1400551222,Beyonce pregnant
56bfab98a10cfb1400551223,Love on Top
56d4d18d2ccc5a1400d83258,2011 MTV Video Music Awards
56d4d18d2ccc5a1400d83259,Love on Top
56d4d18d2ccc5a1400d8325a,12.4 million
56d4d18d2ccc5a1400d8325c,Beyonce pregnant
56bea9043aeaaa14008c91b1,Lifeandtimes.com
56bea9043aeaaa14008c91b3,Glory
56bfacdda10cfb1400551229,Blue Ivy Carter
56bfacdda10cfb140055122a,Lenox Hill Hospital
56bfacdda10cfb140055122b,Glory
56bfacdda10cfb140055122c,Blue Ivy Carter
56bfacdda10cfb140055122d,B.I.C.
56d4d2232ccc5a1400d83262,"January 7, 2012"
56d4d2232ccc5a1400d83263,Blue Ivy Carter
56d4d2232ccc5a1400d83264,Glory
56d4d2232ccc5a1400d83265,Blue Ivy's cries
56d4d2232ccc5a1400d83266,B.I.C.
56beab283aeaaa14008c91cc,George Zimmerman
56beab283aeaaa14008c91cd,America the Beautiful
56bfae97a10cfb1400551234,4 million
56bfae97a10cfb1400551235,same sex marriage
56bfae97a10cfb1400551236,a rally
56bfae97a10cfb1400551237,America the Beautiful
56d4d2f12ccc5a1400d8326c,America the Beautiful
56d4d2f12ccc5a1400d8326d,At Last
56d4d2f12ccc5a1400d8326f,Tumblr
56d4d2f12ccc5a1400d83270,same sex marriage
56beabab3aeaaa14008c91db,Vogue
56beabab3aeaaa14008c91dc,Ban Bossy campaign
56bfafdba10cfb140055123d,Vogue
56bfafdba10cfb140055123e,April 2013
56bfafdba10cfb140055123f,Ban Bossy
56bfafdba10cfb1400551240,Flawless
56bfafdba10cfb1400551241,leadership in girls
56d4d3b12ccc5a1400d83277,Chimamanda Ngozi Adichie
56d4d3b12ccc5a1400d83278,Ban Bossy
56beb0683aeaaa14008c9211,the ONE Campaign
56beb0683aeaaa14008c9213,September 2015
56beb0683aeaaa14008c9214,women
56beb0683aeaaa14008c9215,priorities
56bfb10da10cfb1400551247,2015
56bfb10da10cfb1400551248,Angela Merkel and Nkosazana Dlamini-Zuma
56bfb10da10cfb1400551249,head of the G7 in Germany
56bfb10da10cfb140055124b,September 2015
56d4d5ef2ccc5a1400d83286,the ONE Campaign
56d4d5ef2ccc5a1400d83287,Angela Merkel and Nkosazana Dlamini-Zuma
56d4d5ef2ccc5a1400d83288,the head of the G7 in Germany
56d4d5ef2ccc5a1400d8328a,women
56beb2a43aeaaa14008c9239,Freddie Gray
56beb2a43aeaaa14008c923a,protesters
56bfb1fca10cfb1400551253,Freddie Gray
56bfb1fca10cfb1400551254,thousands of dollars
56beb4023aeaaa14008c9252,Madonna and Celine Dion
56beb4023aeaaa14008c9253,highest-earning power couple
56beb4023aeaaa14008c9254,2014
56beb4023aeaaa14008c9255,250 million
56bfb502a10cfb140055125b,Madonna and Celine Dion
56bfb502a10cfb140055125c,Forbes
56bfb502a10cfb140055125d,2011
56bfb502a10cfb140055125e,115 million
56bfb502a10cfb140055125f,250 million
56d4d8702ccc5a1400d83294,Forbes
56d4d8702ccc5a1400d83296,April 2014.
56d4d8702ccc5a1400d83297,MTV
56d4d8702ccc5a1400d83298,2013
56beb50f3aeaaa14008c926f,four
56beb50f3aeaaa14008c9270,Jody Rosen
56beb50f3aeaaa14008c9271,The Daily Mail
56beb50f3aeaaa14008c9272,hip hop
56bfb676a10cfb1400551265,four octaves
56bfb676a10cfb1400551266,versatile
56bfb676a10cfb1400551267,hip hop
56bfb676a10cfb1400551269,praise her range and power
56d4d9392ccc5a1400d8329e,four
56d4d9392ccc5a1400d8329f,Her vocal abilities
56d4d9392ccc5a1400d832a0,tart
56d4d9392ccc5a1400d832a1,the hip hop era
56beb5b23aeaaa14008c9283,R&B
56beb5b23aeaaa14008c9284,"pop, soul and funk"
56beb5b23aeaaa14008c9285,Spanish
56beb5b23aeaaa14008c9286,re-release of B'Day
56beb5b23aeaaa14008c9287,Rudy Perez
56bfb789a10cfb140055126f,R&B
56bfb789a10cfb1400551271,English
56bfb789a10cfb1400551272,Spanish
56bfb789a10cfb1400551273,B'Day
56d4d9a92ccc5a1400d832a6,R&B
56d4d9a92ccc5a1400d832a7,Spanish
56d4d9a92ccc5a1400d832a8,Rudy Perez.
56d4d9a92ccc5a1400d832a9,B'Day.
56beb67d3aeaaa14008c929a,beats
56beb67d3aeaaa14008c929b,Cater 2 U
56bfb8dca10cfb1400551279,female-empowerment
56bfb8dca10cfb140055127b,man-tending anthems
56bfb8dca10cfb140055127c,co-producing credits
56bfb8dca10cfb140055127d,melodies
56d4dd502ccc5a1400d832ae,Women
56d4dd502ccc5a1400d832b0,co-producing
56d4dd502ccc5a1400d832b1,melodies and ideas
56beb9203aeaaa14008c92d1,Beyoncé
56beb9203aeaaa14008c92d2,"American Society of Composers, Authors, and Publishers Pop Music Awards"
56beb9203aeaaa14008c92d4,Diane Warren
56beb9203aeaaa14008c92d5,Top 20 Hot 100 Songwriters
56bfbacaa10cfb1400551283,2001
56bfbacaa10cfb1400551284,third
56bfbacaa10cfb1400551285,Billboard magazine
56bfbacaa10cfb1400551287,third woman
56d4df312ccc5a1400d832b6,Pop Songwriter of the Year award
56d4df312ccc5a1400d832b7,"the American Society of Composers, Authors, and Publishers Pop Music Awards."
56d4df312ccc5a1400d832b9,three
56d4df312ccc5a1400d832ba,17
56beba293aeaaa14008c92ef,Michael Jackson
56beba293aeaaa14008c92f0,five
56beba293aeaaa14008c92f1,Michael Jackson
56beba293aeaaa14008c92f2,vocal runs
56bfbc17a10cfb140055128d,Michael Jackson
56bfbc17a10cfb1400551290,Vision of Love
56d4dfc82ccc5a1400d832ca,Michael Jackson
56d4dfc82ccc5a1400d832cb,Michael Jackson
56d4dfc82ccc5a1400d832cc,Diana Ross
56d4dfc82ccc5a1400d832cd,Whitney Houston
56d4dfc82ccc5a1400d832ce,Vision of Love
56bebba63aeaaa14008c930b,feminism and female empowerment
56bebba63aeaaa14008c930c,Josephine Baker
56bebba63aeaaa14008c930e,Etta James
56bfbda3a10cfb1400551297,Dreamgirls
56bfbda3a10cfb140055129a,boldness
56bfbda3a10cfb140055129b,2006 Fashion Rocks concert
56d4e0532ccc5a1400d832d4,Josephine Baker.
56d4e0532ccc5a1400d832d5,Déjà Vu
56bec1c53aeaaa14008c936b,Michelle Obama
56bec1c53aeaaa14008c936c,February 2013
56bec1c53aeaaa14008c936d,Oprah Winfrey
56bfbf2fa10cfb14005512a1,Michelle Obama
56bfbf2fa10cfb14005512a2,a strong woman
56bfbf2fa10cfb14005512a3,lyrical and raw
56bfbf2fa10cfb14005512a4,to take control of her own career
56bfbf2fa10cfb14005512a5,continuing inspiration
56d4e0e92ccc5a1400d832da,First Lady Michelle Obama
56d4e0e92ccc5a1400d832db,Oprah Winfrey
56d4e0e92ccc5a1400d832dc,Jean-Michel Basquiat
56d4e0e92ccc5a1400d832dd,Madonna
56bec29b3aeaaa14008c937f,Suga Mama
56bec29b3aeaaa14008c9380,The Mamas
56bec29b3aeaaa14008c9381,"Montina Cooper-Donnell, Crystal Collins and Tiffany Moniqué Riddick"
56bec29b3aeaaa14008c9382,2006
56bfc0a7a10cfb14005512ab,Suga Mama
56bfc0a7a10cfb14005512ac,Suga Mama
56bfc0a7a10cfb14005512ad,2006 BET Awards
56bfc0a7a10cfb14005512af,Suga Mama
56d4e17f2ccc5a1400d832e2,Suga Mama
56d4e17f2ccc5a1400d832e3,B'Day
56d4e17f2ccc5a1400d832e4,The Mamas
56d4e17f2ccc5a1400d832e5,the 2006 BET Awards
56bec3303aeaaa14008c9391,stage presence and voice
56bec3303aeaaa14008c9393,L.A. Reid
56bfc281a10cfb14005512b5,stage presence
56bfc281a10cfb14005512b6,Jarett Wieselman
56bfc281a10cfb14005512b8,greatest entertainer alive
56bfc281a10cfb14005512b9,she's almost too good
56d4e2142ccc5a1400d832ec,Jarett Wieselman
56d4e2142ccc5a1400d832ed,L.A. Reid
56bec3ea3aeaaa14008c939f,Sasha Fierce
56bec3ea3aeaaa14008c93a0,"making of ""Crazy in Love"""
56bec3ea3aeaaa14008c93a2,2010
56bec3ea3aeaaa14008c93a3,Revel Presents: Beyoncé Live
56bfc420a10cfb14005512c0,"too aggressive, too strong"
56bfc420a10cfb14005512c2,she would bring her back
56d4e2e12ccc5a1400d832f0,Sasha Fierce.
56d4e2e12ccc5a1400d832f1,2008
56d4e2e12ccc5a1400d832f2,Crazy in Love
56d4e2e12ccc5a1400d832f3,Allure magazine
56bec4de3aeaaa14008c93bb,wide-ranging
56bec4de3aeaaa14008c93bc,Touré
56bec4de3aeaaa14008c93bd,Bootylicious
56bec4de3aeaaa14008c93be,Destiny's Child
56bec4de3aeaaa14008c93bf,Bootylicious
56bfc563a10cfb14005512ca,Bootylicious
56bfc563a10cfb14005512cc,2006
56d4e5022ccc5a1400d832fa,Touré
56d4e5022ccc5a1400d832fb,Bootylicious
56d4e5022ccc5a1400d832fc,2006
56d4e5022ccc5a1400d832fd,sexily
56bec5d53aeaaa14008c93d9,modelling
56bec5d53aeaaa14008c93da,Tom Ford's Spring/Summer 2011 fashion show
56bec5d53aeaaa14008c93db,People
56bec5d53aeaaa14008c93dc,January 2013
56bec5d53aeaaa14008c93dd,VH1
56bfc6a6a10cfb14005512d3,People
56bfc6a6a10cfb14005512d4,Complex
56bfc6a6a10cfb14005512d5,2013
56bfc6a6a10cfb14005512d6,number 1
56d4e5922ccc5a1400d83302,2010
56d4e5922ccc5a1400d83303,People
56d4e5922ccc5a1400d83304,Hottest Female Singer of All Time
56d4e5922ccc5a1400d83306,Madame Tussauds Wax Museums
56bec6763aeaaa14008c93f4,Her mother
56bec6763aeaaa14008c93f7,Tyra Banks
56bfc87ca10cfb14005512dd,Destiny's Style
56bfc87ca10cfb14005512e0,2007
56bfc87ca10cfb14005512e1,Tyra Banks
56d4e62e2ccc5a1400d8330f,Tyra Banks
56d4e62e2ccc5a1400d83310,People
56bec6de3aeaaa14008c9407,The Bey Hive
56bec6de3aeaaa14008c9408,The Beyontourage
56bec6de3aeaaa14008c9409,Twitter
56bfcaf0a10cfb14005512e7,Bey Hive
56bfcaf0a10cfb14005512e8,Beyontourage
56d4e7eb2ccc5a1400d83316,Bey Hive
56d4e7eb2ccc5a1400d83317,Beyontourage
56d4e7eb2ccc5a1400d83318,beehive
56bec7b63aeaaa14008c9422,House of Deréon
56bec7b63aeaaa14008c9423,L'Officiel
56bec7b63aeaaa14008c9424,blackface and tribal makeup
56bec7b63aeaaa14008c9425,2006
56bfcd33a10cfb14005512f1,for wearing and using fur
56bfcd33a10cfb14005512f2,L'Officiel
56bfcd33a10cfb14005512f4,in blackface and tribal makeup
56d4e8472ccc5a1400d8331f,L'Officiel
56d4e8472ccc5a1400d83320,House of Deréon.
56d4e8472ccc5a1400d83321,French fashion magazine
56bec8a13aeaaa14008c943f,African-American
56bec8a13aeaaa14008c9440,Emmett Price
56bec8a13aeaaa14008c9441,L'Oréal
56bfcf98a10cfb14005512fd,natural pictures be used
56bfcf98a10cfb14005512fe,it is categorically untrue
56d4e8512ccc5a1400d83326,costuming
56d4e8512ccc5a1400d83327,Emmett Price
56d4e8512ccc5a1400d83328,L'Oréal
56d4e8512ccc5a1400d83329,Feria hair color advertisements
56d4e8512ccc5a1400d8332a,H&M
56bec94f3aeaaa14008c944f,The Guardian
56bec94f3aeaaa14008c9450,2013
56bec94f3aeaaa14008c9451,2014
56bfd14ba10cfb1400551306,Artist of the Decade
56bfd14ba10cfb1400551307,2013
56bfd14ba10cfb1400551308,2014
56bfd14ba10cfb1400551309,Baz Luhrmann
56d4e91b2ccc5a1400d83330,Jody Rosen
56d4e91b2ccc5a1400d83331,The Guardian
56d4e91b2ccc5a1400d83332,Time 100 list
56d4e91b2ccc5a1400d83333,Baz Luhrmann
56d4e91b2ccc5a1400d83334,2014
56bec9f13aeaaa14008c9467,White Rabbits
56bec9f13aeaaa14008c9468,Gwyneth Paltrow
56bec9f13aeaaa14008c9469,Pepsi
56bfd351a10cfb1400551310,Beyoncé's Pepsi commercial
56bfd351a10cfb1400551311,White Rabbits
56bfd351a10cfb1400551312,work
56bfd351a10cfb1400551313,Country Strong
56d4e9d12ccc5a1400d8333a,White Rabbits
56d4e9d12ccc5a1400d8333b,Milk Famous
56d4e9d12ccc5a1400d8333c,Gwyneth Paltrow
56d4e9d12ccc5a1400d8333d,Country Strong.
56d4e9d12ccc5a1400d8333e,Nicki Minaj
56beca973aeaaa14008c9477,Crazy in Love
56beca973aeaaa14008c9478,two
56beca973aeaaa14008c9479,8 million
56beca973aeaaa14008c947a,fly
56beca973aeaaa14008c947b,July 2014
56bfd565a10cfb1400551319,Crazy in Love
56bfd565a10cfb140055131a,earned two Grammy Awards
56bfd565a10cfb140055131b,around 8 million copies
56bfd565a10cfb140055131c,Drake
56d4eaca2ccc5a1400d83345,Rolling Stone
56d4eaca2ccc5a1400d83347,Drake
56d4eaca2ccc5a1400d83348,a species of horse fly
56becb8d3aeaaa14008c9495,15 million
56becb8d3aeaaa14008c9496,118 million
56becb8d3aeaaa14008c9497,64
56becb8d3aeaaa14008c9498,60 million
56becb8d3aeaaa14008c9499,Beyoncé
56bfd6f7a10cfb1400551323,15 million
56bfd6f7a10cfb1400551324,118 million
56bfd6f7a10cfb1400551325,60 million
56bfd6f7a10cfb1400551326,2008 World Music Awards
56bfd6f7a10cfb1400551327,64 certifications
56d4eb762ccc5a1400d8334e,over 15 million
56d4eb762ccc5a1400d8334f,over 118 million
56d4eb762ccc5a1400d83350,The Recording Industry Association of America
56d4eb762ccc5a1400d83351,64
56d4eb762ccc5a1400d83352,the 2008 World Music Awards
56becc903aeaaa14008c949f,20
56becc903aeaaa14008c94a0,Alison Krauss
56becc903aeaaa14008c94a1,52
56becc903aeaaa14008c94a2,six
56becc903aeaaa14008c94a3,two
56bfd8bda10cfb140055132d,20 Grammy Awards
56bfd8bda10cfb140055132e,52 nominations
56bfd8bda10cfb140055132f,2010
56bfd8bda10cfb1400551330,Adele
56d4ebea2ccc5a1400d83358,20
56d4ebea2ccc5a1400d8335a,52
56d4ebea2ccc5a1400d8335b,"""Single Ladies (Put a Ring on It)"""
56d4ebea2ccc5a1400d8335c,Dreamgirls
56bed07e3aeaaa14008c94a9,Pepsi
56bed07e3aeaaa14008c94aa,50 million
56bed07e3aeaaa14008c94ab,The Center for Science in the Public Interest (CSPINET)
56bed07e3aeaaa14008c94ad,70
56bfda91a10cfb1400551337,2002
56bfda91a10cfb1400551338,"Britney Spears, Pink, and Enrique Iglesias"
56bfda91a10cfb1400551339,endorse Pepsi
56bfda91a10cfb140055133a,Center for Science in the Public Interest
56d4ec422ccc5a1400d83362,Pepsi
56d4ec422ccc5a1400d83363,$50 million
56d4ec422ccc5a1400d83364,The Center for Science in the Public Interest (CSPINET)
56d4ec422ccc5a1400d83365,NetBase
56bed1243aeaaa14008c94b3,Tommy Hilfiger
56bed1243aeaaa14008c94b4,Beyoncé
56bed1243aeaaa14008c94b5,Heat
56bed1243aeaaa14008c94b6,2013
56bed1243aeaaa14008c94b7,400 million
56bfdbf2a10cfb1400551341,Heat
56bfdbf2a10cfb1400551342,2011
56bfdbf2a10cfb1400551343,Pulse
56bfdbf2a10cfb1400551344,six editions
56d4ee342ccc5a1400d8336d,Diamonds
56d4ee342ccc5a1400d8336e,2010.
56d4ee342ccc5a1400d8336f,Heat
56d4ee342ccc5a1400d83370,six
56bed17a3aeaaa14008c94bd,18
56bed17a3aeaaa14008c94be,Starpower: Beyoncé
56bfdd3fa10cfb140055134b,since the age of 18
56bfdd3fa10cfb140055134d,70 staff
56bfdd3fa10cfb140055134e,out of court
56bfdd3fa10cfb140055134f,Starpower: Beyoncé
56d4efd92ccc5a1400d83376,Starpower: Beyoncé
56d4efd92ccc5a1400d83377,GateFive
56d4efd92ccc5a1400d83378,70
56d4efd92ccc5a1400d83379,June 2013
56bed22d3aeaaa14008c94c1,fashion retailer Topshop
56bed22d3aeaaa14008c94c2,Parkwood Topshop Athletic Ltd
56bed22d3aeaaa14008c94c3,activewear
56bed22d3aeaaa14008c94c4,fall of 2015
56bfdecca10cfb1400551355,Topshop
56bfdecca10cfb1400551359,2015
56d4f5d32ccc5a1400d83380,Parkwood Entertainment
56d4f5d32ccc5a1400d83381,Topshop
56d4f5d32ccc5a1400d83382,London
56d4f5d32ccc5a1400d83383,activewear
56bed2993aeaaa14008c94c9,"March 30, 2015"
56bed2993aeaaa14008c94cb,Jay Z
56bfe0a9a10cfb140055135f,"March 30, 2015"
56bfe0a9a10cfb1400551361,music streaming service
56bfe0a9a10cfb1400551363,low payout of royalties
56d4f63e2ccc5a1400d8338a,Tidal.
56d4f63e2ccc5a1400d8338c,Aspiro
56d4f63e2ccc5a1400d8338d,Jay Z
56d4f63e2ccc5a1400d8338e,Spotify
56bed32f3aeaaa14008c94cf,her mother
56bed32f3aeaaa14008c94d0,Agnèz Deréon
56bed32f3aeaaa14008c94d1,Beyond Productions
56bed32f3aeaaa14008c94d2,"sportswear, denim offerings with fur, outerwear and accessories that include handbags and footwear"
56bed32f3aeaaa14008c94d3,US and Canada
56bfe2a2a10cfb1400551369,her mother
56bfe2a2a10cfb140055136a,2005
56bfe2a2a10cfb140055136b,"grandmother, Agnèz Deréon"
56bfe2a2a10cfb140055136c,in Destiny's Child's shows and tours
56d4f6922ccc5a1400d83394,her mother
56d4f6922ccc5a1400d83397,Deréon.
56bed38e3aeaaa14008c94d9,shoe
56bed38e3aeaaa14008c94da,Brazil
56bed38e3aeaaa14008c94db,2009
56bfe4dfa10cfb1400551374,House of Deréon collection
56bfe4dfa10cfb1400551375,Sasha Fierce for Deréon
56bfe4dfa10cfb1400551377,"May 27, 2010"
56d4f6e02ccc5a1400d8339e,House of Brands
56d4f6e02ccc5a1400d8339f,Beyoncé Fashion Diva
56d4f6e02ccc5a1400d833a0,Sasha Fierce for Deréon
56d4f6e02ccc5a1400d833a1,C&A
56d4f6e02ccc5a1400d833a2,Dillard's
56bed3e63aeaaa14008c94e0,Topshop
56bed3e63aeaaa14008c94e1,autumn 2015
56bfe66ea10cfb140055137e,Parkwood Topshop Athletic Ltd
56bfe66ea10cfb1400551380,50
56bfe66ea10cfb1400551381,April 2016
56d4f71e2ccc5a1400d833a8,Topshop
56d4f71e2ccc5a1400d833a9,Parkwood Topshop Athletic Ltd
56d4f71e2ccc5a1400d833aa,activewear
56bed4553aeaaa14008c94e5,Hurricane Katrina
56bed4553aeaaa14008c94e7,"250,000"
56bed4553aeaaa14008c94e8,Ike
56bfe7eaa10cfb1400551387,the Survivor Foundation
56bfe7eaa10cfb1400551389,"$250,000"
56bfe7eaa10cfb140055138a,expanded to work with other charities
56d4f7a22ccc5a1400d833ae,Survivor Foundation
56d4f7a22ccc5a1400d833b0,"$250,000."
56d4f7a22ccc5a1400d833b1,Hurricane Ike
56bed4c23aeaaa14008c94ed,George Clooney and Wyclef Jean
56bed4c23aeaaa14008c94ee,Brooklyn Phoenix House
56bed4c23aeaaa14008c94ef,God Bless the USA
56bfeb09a10cfb1400551391,$1 million
56bfeb09a10cfb1400551392,Beyoncé Cosmetology Center at the Brooklyn Phoenix House
56bfeb09a10cfb1400551394,New York Police and Fire Widows' and Children's Benefit Fund
56bfeb09a10cfb1400551395,Hope for Haiti Now: A Global Benefit
56d4f9112ccc5a1400d833b6,George Clooney and Wyclef Jean
56d4f9112ccc5a1400d833b7,Beyoncé Cosmetology Center
56d4f9112ccc5a1400d833ba,God Bless the USA
56bed5983aeaaa14008c94f3,Sandy Hook Elementary School shooting
56bed5983aeaaa14008c94f4,I Was Here
56bed5983aeaaa14008c94f5,Miss a Meal
56bed5983aeaaa14008c94f6,London
56bed5983aeaaa14008c94f7,her mother
56bfed855a85de14001c7864,Sandy Hook Elementary School shooting.
56bfed855a85de14001c7866,spread female empowerment
56bfed855a85de14001c7868,Catapult
56d4fa2e2ccc5a1400d833ca,Demand A Plan
56d4fa2e2ccc5a1400d833cb,Sandy Hook Elementary School
56d4fa2e2ccc5a1400d833cc,I Was Here
56d4fa2e2ccc5a1400d833cd,Salma Hayek and Frida Giannini
5733bd9bd058e614000b6199,Spanish word montaña (mountain)
5733bd9bd058e614000b619a,4th
5733bd9bd058e614000b619b,44th
5733bd9bd058e614000b619c,77
5733f0e34776f41900661573,from the Spanish word montaña
5733d7164776f4190066132e,1908
5733d7164776f4190066132f,1949
5733d7164776f41900661330,1981
5733d7164776f41900661331,grizzly bear
5733d7164776f41900661332,Maiasaura
5733d7fd4776f41900661342,1910
5733d858d058e614000b63c7,Oro y Plata
5733d858d058e614000b63c8,"""Gold and Silver"""
5733d858d058e614000b63c9,1865
5733d858d058e614000b63ca,1895
5733d858d058e614000b63cb,bitterroot
5733e9864776f419006614cc,35 percent
5733eefe4776f4190066154b,56
5733eefe4776f4190066154c,Billings
5733eefe4776f4190066154d,Missoula and Great Falls
5733f18ad058e614000b6643,"""mountain"""
5733f18ad058e614000b6644,Montaña del Norte
5733f5d34776f419006615bb,"147,040 square miles"
5733f5d34776f419006615bc,Wyoming
5733f5d34776f419006615bd,Idaho
573408fed058e614000b6835,western half of the state
573408fed058e614000b6836,About 60 percent
573409bed058e614000b6839,north
573409bed058e614000b683a,Hudson Bay.
57340a0dd058e614000b6851,"over 10,000 feet"
57340a0dd058e614000b6852,Granite Peak
57340a0dd058e614000b6853,"12,799 feet"
57340bdf4776f419006617a3,one
57340bdf4776f419006617a4,1996
57340bdf4776f419006617a6,59 to 41.
57340bdf4776f419006617a5,29 to 21
57341184d058e614000b68da,a swing state
57341184d058e614000b68db,1992
57341184d058e614000b68dc,60 percent
57341184d058e614000b68dd,40 percent
573412ebd058e614000b68f0,Bozeman Yellowstone International Airport
573412ebd058e614000b68f1,2013
573413594776f41900661803,BNSF Railway
573413594776f41900661804,1880s
573414644776f4190066180d,Rocky Mountain Elk Foundation
573414644776f4190066180e,spring
573414644776f4190066180f,wolves and mountain lions
57341539d058e614000b6906,1930s
57341539d058e614000b6907,Federation of Fly Fishers
57341539d058e614000b6908,trout and kokanee salmon fisheries
57341539d058e614000b6909,A River Runs Through It
5734161dd058e614000b690e,"April 26, 1864"
5734161dd058e614000b690f,1862
5734161dd058e614000b6910,$1.75
5734161dd058e614000b6911,1886
573416974776f41900661835,450
573416974776f41900661836,Hudson Bay
573416974776f41900661837,Triple Divide Peak in Glacier National Park.
573416974776f41900661838,Pacific Ocean
5734173b4776f4190066184f,"Jefferson, Madison and Gallatin rivers"
5734173b4776f41900661850,Three Forks
5734173b4776f41900661851,north
5734173b4776f41900661852,1976
57341835d058e614000b693e,north
57341835d058e614000b693f,North Dakota
5734192ad058e614000b6942,"at least 3,223"
5734192ad058e614000b6943,Flathead Lake
5734192ad058e614000b6944,Fort Peck Reservoir
5734192ad058e614000b6945,Missouri river
573419714776f41900661871,approximately 25 percent
57341b484776f41900661885,90
57341b484776f41900661886,grizzly bear
57341b484776f41900661887,five
57341b484776f41900661888,at least 17
57341c46d058e614000b6954,15 inches
